Corner1,Corner2,Corner3,Corner4,Corner5,Corner6,Corner7,Corner8,Corner9,Corner10,Corner11,Corner12,Corner13,Corner14
305.5,398.2,230.7,451.5,431.7,654.4,501.4,421.5,622.9,509.7,640.2,479.7,794.9,401.2
387.2,553.3,362.2,387.2,412,379.7,360.1,452.9,565.8,581.5,658.9,547.4,764.6,672.4
325.1,276.5,353.3,377.6,546.3,446.6,357,629.3,423.4,632.5,541.7,765.7,643.8,618.5
514.2,474.2,308.7,652.2,292.4,406.6,477.5,414.9,574,623.2,786.3,518.1,819.5,506.8
408.2,432.3,444.5,460.6,532.7,397.6,305.9,535.4,551.7,635.7,378.3,583.5,468.3,491.4
427.4,646.6,375.8,425.6,422.3,321.5,546.6,448.7,665.1,458.6,424.2,353.6,371.7,358.4
245,618.5,575.7,234,640.8,391.5,403.8,510.2,300.5,351.9,752.1,767.1,328.8,705.3
467.5,536.3,579.5,679.2,617.1,545,236.9,708.1,424.5,655.1,302.3,303.8,386.3,781.6
559.2,312.8,324.5,326.4,597.7,489.2,241,470.9,309.4,671.9,388.1,325.9,560.5,730.8
284,413.1,633.1,294.4,462.7,709.2,481.6,698.6,597.8,742.4,403.8,736.9,440.1,781.4
459.9,265.9,321.7,410.8,368.1,444.1,608.9,377.3,505.9,412.8,671.7,528.8,712.9,439.2
452.7,494.4,603.2,258.6,431.2,579.1,527,555.1,386.3,520.5,418.7,479.1,641.3,371.5
345.3,542.6,433.3,668.5,488.7,432.7,570.5,480,537.6,762.6,462.8,452.2,470.8,620
588.1,584.8,505.3,562.4,613.5,701.8,561.6,488.2,540.5,634.9,622.9,713.3,648.1,710.7
532.6,302.1,255.6,278,293.3,426.5,600.8,619.5,693.6,455.6,475.4,676.5,361.3,570.6
595.5,513.2,324,236.9,354.2,408.7,267.5,589.5,714.2,364.4,588.7,437.4,413.2,753.7
665.4,345.5,554,336.2,422.5,580.6,270.1,296.5,324.5,301.1,419.9,575.4,423.3,787.6
666.1,352,545.7,298.7,381.7,345.2,250.2,706.3,418.4,515.4,358.6,699,569.6,534.5
625.3,541.3,606.5,340.7,317.9,685.5,505.2,504.3,459.3,512.3,471.6,396.2,405,759.3
524.2,347.9,514.9,653.5,426.6,528.1,528.9,296.4,670.6,524.5,415.6,731.8,559.8,591.9
430.6,482.3,530.1,371.6,350.4,550.9,584.9,682,648.3,577.9,423.6,368,773.9,755.8
286.4,307.8,449.9,562.4,632.9,333.6,617.1,469.5,657.4,312.5,324.6,655.3,766.7,400.2
281.2,346.5,303.2,344.9,594.7,286.3,525.6,299.4,317.1,434.5,476.3,411,466,582.8
430,500,556.5,313,293.5,651.6,273.2,436.2,574.1,476.7,769.6,671,468.6,478.9
461.6,240.7,636.6,424.6,366.4,288.1,438,270.7,419.3,598,527.9,628.2,519.4,681.2
550.1,489.8,415.4,550.5,561.8,450.8,264.6,525.2,593.6,480,399.6,598.8,697.6,306.1
430.6,356.1,504.3,428.4,256.2,321.7,358.1,636.6,623.1,596.7,574.5,582.2,627.4,406.5
333.8,381.8,391.3,476.5,355.1,658.7,308.2,666,397.3,620.9,538.1,759.9,368.6,396.5
594.3,634.5,323.5,464.5,379.3,576.1,241.6,706.6,703.9,738.9,399.4,423.7,497.1,461.2
625.9,566.3,334.3,232.6,595.8,689.7,370.1,515.3,591.2,558.4,736.9,521.6,596,648.4
636.1,585.7,623.8,231.5,607.4,440.5,664.5,433,617.6,630.1,548,572.7,331.6,335.2
486.7,259.6,551.3,660.2,608.9,371.5,595.9,681.4,473.4,410.7,336.7,575.6,628,715.4
448.9,238.7,290.6,571.1,518.9,600.3,518.9,683.9,284.3,460.5,307.4,496.6,507.3,594.5
596.7,594.7,618.1,372.3,671.2,395.8,443.7,309.5,365.1,320.2,421.8,315.6,471.6,414.7
257.6,427.2,443.5,247.6,382.1,441.3,443,346.4,520,755,713,515.3,658,574.1
268.9,328.3,340.1,247.5,267.1,521.5,652.4,560.3,413.3,627,358.9,564,534,581.6
493.4,372.7,335,674.9,498.6,310.6,290.7,657.2,290.8,656.8,520.9,458.6,609.7,504.9
633.5,410.7,357.8,409.6,370.2,231.4,610.1,636.4,355.6,377.6,471.3,734.8,666.4,667.2
498.1,300.1,502.6,633,591.4,633.5,524.4,712,456.5,665.4,404.5,304.6,461.9,646.9
242.6,539.6,446.7,668,677.3,249.9,334.6,376.3,515.7,487.4,739.7,400,384.6,588.4
405.4,610.4,288,264.5,494.7,265.4,238.3,325.6,348.9,400.7,682.1,655,734.4,392.6
636.5,655.8,419.9,264.7,302,440.1,446.2,598.9,408.7,556.2,436,431.8,720.6,378.7
474.9,256,325,473.8,578.8,274.3,241.9,456.9,626.4,306.4,370.8,344.2,800.8,670.9
667.1,445.1,310.7,286,291.6,504.9,534.9,714.1,561.6,399.7,325.1,705.1,687.4,503
595.8,651.9,415.8,230.6,291.6,400.7,436.2,512.6,510.2,490.2,334.9,416.6,539.9,688.1
352.6,531,515,408.6,277.5,423.2,458.7,444.4,754.9,637.6,360.5,472.5,343.9,600.1
633.3,268.8,472.8,298.4,287,519.8,461,634.2,493.7,424,595.5,747.4,414.1,772.4
238.7,365.2,597.9,260.1,431.5,252.2,496.5,277.9,471.3,495.1,335.4,440.7,406.1,807.1
370,446.9,278,575,476.1,510.8,644.7,242,302.9,472.5,773.2,485.6,760.2,586.8
637.2,508.7,440.8,656.8,673,689.3,581.4,336,514.7,554.5,593.8,758.6,367.6,794.9
656.2,629.3,237.9,244.7,624,444.9,363.4,618,698.3,679.8,332.6,619.3,666.4,307.9
281.8,373.1,446.7,376.3,452.7,581.3,637.4,488,287.2,393.1,700.1,714,392,730.1
458.3,281.3,459.4,604.5,535.7,362.9,469.3,482.8,705.3,459.6,768.8,560,598,467.4
303.1,290.2,286.6,353.4,463.1,413.3,631,258.2,550.3,538.8,541.8,373.7,693,806.4
553.8,601.2,533,292.5,531.1,500.3,272.6,405.8,623.2,652.3,783.8,442.6,815.6,654.7
365.6,282.5,532.3,648.5,393.4,258.2,573.1,639.9,654.5,386.7,448.3,461.1,759.6,426.7
544,436.6,312.9,315.4,621.3,634,295,710,332.7,519.8,342.1,598.2,452.4,619.1
608.8,438.7,300.7,654.9,520.9,429.7,369.2,354.5,574.9,602.6,732.4,327.5,657.9,650.1
451.5,611.3,390.7,454.8,339.5,457.4,442.1,328,287.6,291.8,433.9,725.4,504.6,708.6
258.7,447.2,643.8,671.8,588.6,713.7,257.3,535,285.1,609.2,730.3,302.4,638.9,588
471.9,354.1,447,660.6,364.8,609.8,399.1,418.5,550.3,437.8,775.6,406,415.4,502.8
603.2,529.2,586.2,424.9,563.8,700.5,374.6,708.4,445.7,556.3,488.1,538.1,354.6,354.5
493.3,334.3,632.3,440.6,318.9,599.7,691.4,472.5,609.8,378.6,648.5,508.5,504.7,558.6
418.5,302.2,612.1,448.9,645.5,512.5,280.8,554.5,591.8,284.4,441.1,699.2,764.6,769.7
258.5,439.9,537.6,577.3,442.3,460.7,297.8,544.3,369.4,510.3,470.3,345.7,473.4,665.3
646.8,545.7,462.3,545.5,476.2,419.7,652.6,457.8,611.5,271.5,473.4,380.9,672.2,455.6
548.4,329.2,500.8,470.1,340,477.3,383.2,410.8,535.5,678.1,542.9,700.5,569.1,765.3
367.3,327.7,405.6,236.2,256.2,627.6,571.5,559.7,365.3,554.1,350.5,674.3,466,310.2
265.2,471.8,588.3,566.5,328.6,376.9,275,618.3,703.2,505.5,619.2,532.8,347,479.9
263.2,241.6,320.1,240.6,340.2,517.9,647.7,513.9,337.6,535,683.6,670.1,340.5,317.8
523,460,461.4,277.7,540.4,286.8,344.5,463.6,373.1,734.1,728.2,773.9,728.9,534
312.7,242.3,521.5,371.3,436.5,507.7,388.3,577,457.2,426.4,735.7,506.6,662.5,783.3
555.2,250.3,656.6,505.7,498.4,612.2,453.7,690.5,372.1,445.8,692.3,521,799.2,661
590.3,274.6,584.1,597.3,352.4,552.1,403.6,543.6,692.6,462.1,599.8,596.8,373,514.5
565.8,524.7,604.4,546.8,573.8,561.1,460.8,621.3,581,485.4,452.5,466.7,486.1,568
345.2,260.5,253.1,425.3,340.1,420.5,580.9,506.6,549.8,583.6,353.1,582.3,699.5,689.3
565.4,294.2,337.8,290.2,248.2,255.5,277.9,362.5,645.1,505.3,334.1,328.4,386.7,655.5
586,425.1,282,328.9,642.7,698.2,369.1,534.2,751.6,767.1,490.7,528.7,564.7,501.8
351.8,286.8,593.8,445.6,452.5,587.1,473.6,694.1,598.3,711.8,479.3,610.7,443.9,651.6
408.6,374.2,248.4,586.7,499.6,439.2,647,288.4,297,534.1,588.2,452.2,740.4,325.4
560.9,400.5,631,530.2,318.1,308.1,295.2,447,441.6,691.2,373.2,590.8,747,474.5
361.5,249.5,231.6,313.1,391.5,272.8,497.9,487.5,503.3,555,711.6,537.4,673,460
342,240.1,519.7,363.6,349.9,342.9,292,258.7,329.7,588.4,689.3,371,324.4,321.8
648,592.8,561.8,662.1,422,717.4,610,647.5,505.7,544.7,508.4,311.2,776.9,592.5
462.8,251.9,382.6,499.6,481,377.4,673.8,672.5,352.4,588.7,731.4,354.4,687.3,567.4
504.7,442.7,407.4,326.8,617.4,700.3,496.1,432.5,602.8,747.1,685.3,729.1,438.2,521.7
507.8,289,474.1,476.5,234.6,700.1,336.1,368.4,492.6,590.7,456.5,718.6,326.8,387.3
651.9,326.2,463.1,374.6,303.9,374.4,233.2,322.7,374.8,356.2,567.8,309.9,333.9,809.6
265,391.4,515.9,359.4,564.3,511.4,440,710.9,394.2,273.4,337.4,509.8,576.2,705.9
626.4,374.6,463.1,524.6,572.9,300.7,285.6,311.7,610.7,467.8,445.7,591.8,361.6,503.7
313.2,468.8,391.5,245.9,656.3,413.2,588.5,453.6,736.3,493.3,408.3,381.2,509.2,388.8
562,530.6,497.7,316.4,263.7,487.2,278.8,298.2,618.1,714,678.3,426.5,732.3,307
344.3,343.6,419.3,622.4,545.4,541.9,369.2,287,650.4,545.1,776.3,419,610.7,511.7
539.8,339,386.5,445.9,482.6,367.2,674.5,622.6,386.8,361.9,562.1,498.9,490.6,563.5
539.7,500.1,255.6,577.7,454.2,549.1,564.3,519.6,356.3,668.8,304.9,576.3,597.3,457.3
650.3,359.4,570.8,454.2,400.2,340.5,672.2,254.7,740.6,747.6,485,581.6,769.2,713.2
585.8,610.7,256,377.6,458.5,426.5,573.8,289.2,439.6,696.3,311,652.9,812.7,656.9
348.9,415,526.2,506.7,257.3,572.4,369,672.8,294.6,508.1,559.9,549,447.5,420.8
